,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District,lat,lon
183,183.0,1.0,9900000.0,30.0,15.0,8.0,2.57,7.0,1.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,55.765949,37.654224
184,184.0,2.0,9900000.0,44.6,32.0,7.0,2.35,15.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.767053,37.585422
185,185.0,2.0,9900000.0,42.6,28.6,5.5,3.41,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,55.757962,37.562937
186,186.0,2.0,9900000.0,43.0,28.3,6.5,3.43,6.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,55.784228,37.595941
187,187.0,2.0,9930382.0,46.2,46.2,,4.12,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,55.776294,37.672163
188,188.0,2.0,9950000.0,40.0,27.0,5.0,2.83,10.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,55.747459,37.66
189,189.0,3.0,9950000.0,54.0,30.0,,5.03,,,1.0,0.0,1.0,3.0,5.0,0.0,0.0,55.754988,37.536886
190,190.0,1.0,9990000.0,35.0,20.0,10.0,2.68,12.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,55.740472,37.584272
191,191.0,2.0,10000000.0,48.0,32.0,9.0,4.19,14.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0,0.0,55.786273,37.656838
192,192.0,2.0,10000000.0,39.0,24.0,6.0,4.57,6.0,1.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,55.770902,37.685251
193,193.0,2.0,10000000.0,48.0,32.0,9.0,4.19,10.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0,0.0,55.786273,37.656838
194,194.0,2.0,10000000.0,38.0,23.0,6.0,3.23,11.0,1.0,0.0,0.0,1.0,4.0,14.0,0.0,0.0,55.765367,37.665983
195,195.0,1.0,10000000.0,34.8,19.9,9.7,4.5,3.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,55.744662,37.686437
196,196.0,2.0,36500000.0,54.0,31.0,8.0,2.26,8.0,1.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,55.740005,37.594638
197,197.0,4.0,80000000.0,139.0,95.0,15.0,4.35,5.0,1.0,1.0,0.0,1.0,5.0,14.0,0.0,0.0,55.725564,37.573267
198,198.0,3.0,43705000.0,108.8,68.5,16.0,3.75,7.0,1.0,1.0,0.0,1.0,5.0,11.0,0.0,0.0,55.722142,37.618569
199,199.0,1.0,9999999.0,35.1,20.0,10.0,5.91,10.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,0.0,55.753387,37.522998
200,200.0,2.0,10000000.0,38.0,23.0,8.0,3.5,4.0,1.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,55.761365,37.562236
201,201.0,2.0,10000000.0,38.0,23.0,6.0,3.86,5.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,55.72164,37.606658
202,202.0,2.0,10000000.0,40.0,28.0,6.0,4.99,12.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,55.755864,37.537613
203,203.0,3.0,10000000.0,54.5,38.0,5.4,4.85,7.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.773768,37.68791
204,204.0,2.0,10000000.0,41.0,25.1,6.1,2.87,11.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,55.747429,37.660683
205,205.0,2.0,10000000.0,41.5,28.2,5.1,3.4,3.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,55.764967,37.56547
206,206.0,2.0,10000000.0,43.0,28.0,6.0,4.85,9.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,55.773768,37.68791
207,207.0,2.0,10029600.0,50.0,28.0,11.0,2.58,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,0.0,55.774305,37.642132
208,208.0,2.0,10100000.0,52.0,31.0,10.0,4.16,,,0.0,0.0,1.0,7.0,12.0,0.0,0.0,55.738292,37.676062
209,209.0,2.0,10100000.0,44.6,32.0,7.0,2.35,11.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.767053,37.585422
210,210.0,2.0,10100000.0,44.6,32.0,7.0,2.35,10.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.767053,37.585422
211,211.0,3.0,10190000.0,58.0,43.0,6.0,4.56,5.0,1.0,1.0,0.0,1.0,7.0,9.0,0.0,0.0,55.775986,37.680787
212,212.0,1.0,10200000.0,48.4,48.4,,3.66,7.0,1.0,0.0,0.0,1.0,20.0,44.0,0.0,0.0,55.770244,37.564689
213,213.0,1.0,10290000.0,30.1,15.1,8.0,3.59,5.0,1.0,1.0,0.0,1.0,2.0,14.0,0.0,0.0,55.730335,37.582035
214,214.0,2.0,10300000.0,39.0,26.0,7.0,3.7,9.0,1.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,55.786996,37.638045
215,215.0,1.0,10300000.0,31.0,19.0,6.0,2.84,11.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,55.741794,37.579421
216,216.0,1.0,10301984.0,44.3,44.3,,4.07,6.0,1.0,0.0,0.0,0.0,5.0,,1.0,0.0,55.775753,37.671938
217,217.0,2.0,10329300.0,49.0,28.0,11.0,2.58,5.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0,0.0,55.774305,37.642132
218,218.0,3.0,10478000.0,69.9,53.2,,4.41,,,1.0,0.0,1.0,16.0,19.0,1.0,0.0,55.745617,37.685364
219,219.0,2.0,10490000.0,46.0,28.0,7.0,2.51,4.0,1.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,55.753889,37.657305
220,220.0,1.0,10500000.0,35.5,19.0,10.0,4.95,2.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,55.723247,37.563521
221,221.0,2.0,10500000.0,47.0,35.0,9.0,3.62,11.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,55.786151,37.638216
222,222.0,2.0,10500000.0,38.0,23.5,7.5,3.66,8.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,55.723354,37.607951
223,223.0,1.0,10500000.0,37.0,17.0,9.0,2.62,10.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.768502,37.581954
224,224.0,2.0,38000000.0,68.0,32.0,15.0,4.19,6.0,1.0,1.0,0.0,1.0,9.0,11.0,0.0,0.0,55.726893,37.574345
225,225.0,3.0,55000000.0,157.0,106.0,17.0,1.8,6.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,55.770228,37.60408
226,226.0,2.0,31796000.0,101.0,65.5,10.0,2.17,5.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,55.736909,37.62599
227,227.0,2.0,10500000.0,40.0,28.0,6.0,3.48,10.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,55.78276,37.589024
228,228.0,1.0,10500000.0,39.0,19.0,9.0,3.75,3.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0,0.0,55.765463,37.559847
229,229.0,3.0,10500000.0,65.0,47.0,9.0,5.41,9.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,55.775429,37.696435
230,230.0,1.0,10500000.0,38.0,21.0,9.0,3.63,9.0,1.0,1.0,0.0,1.0,10.0,12.0,0.0,0.0,55.787067,37.600441
231,231.0,2.0,10500000.0,48.3,27.1,7.0,4.06,20.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,55.739174,37.675056
232,232.0,2.0,10500000.0,35.0,27.0,6.0,3.44,3.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,55.765362,37.564913
233,233.0,2.0,10598345.0,61.5,61.5,,4.1,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,55.775824,37.67228
234,234.0,2.0,10598345.0,61.5,35.0,,4.07,6.0,1.0,1.0,0.0,1.0,3.0,8.0,1.0,0.0,55.775753,37.671938
235,235.0,1.0,10598345.0,61.5,61.5,,4.07,6.0,1.0,0.0,0.0,0.0,3.0,,1.0,0.0,55.775753,37.671938
236,236.0,2.0,10600000.0,44.0,29.0,6.0,2.71,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,55.779423,37.627966
237,237.0,1.0,10600000.0,36.5,19.0,7.5,3.9,3.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0,0.0,55.766329,37.557861
238,238.0,2.0,10661503.0,60.7,,60.7,4.07,5.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,55.775753,37.671938
239,239.0,1.0,10700000.0,37.0,17.0,9.0,2.62,10.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0,0.0,55.768502,37.581954
240,240.0,2.0,10700000.0,36.6,25.2,6.0,2.91,3.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,55.773393,37.582763
241,241.0,2.0,10800000.0,42.0,26.0,5.0,3.6,5.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,55.728859,37.585538
242,242.0,2.0,10817568.0,51.3,30.0,,4.07,6.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,55.775753,37.671938
243,243.0,1.0,10817568.0,51.3,25.0,,4.07,6.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,55.775753,37.671938
244,244.0,1.0,10817568.0,51.3,51.3,,4.07,6.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,55.775753,37.671938
245,245.0,1.0,10844021.0,46.2,,,4.07,9.0,1.0,1.0,0.0,1.0,3.0,6.0,1.0,0.0,55.775753,37.671938
246,246.0,1.0,10859151.0,47.6,47.6,,4.07,6.0,1.0,0.0,0.0,0.0,4.0,,1.0,0.0,55.775753,37.671938
247,247.0,1.0,10879674.0,47.7,47.7,,4.07,6.0,1.0,0.0,0.0,0.0,4.0,,1.0,0.0,55.775753,37.671938
248,248.0,1.0,10900000.0,40.0,20.0,8.0,3.75,1.0,1.0,0.0,0.0,1.0,3.0,17.0,0.0,0.0,55.765463,37.559847
249,249.0,1.0,10900000.0,39.0,20.0,10.0,3.99,3.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,55.725792,37.582403
250,250.0,2.0,10900000.0,45.0,19.0,22.0,3.5,5.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,55.726239,37.636554
251,251.0,1.0,10900000.0,45.0,19.0,22.0,3.5,9.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,55.726239,37.636554
252,252.0,2.0,91700000.0,103.2,,19.2,4.12,10.0,1.0,1.0,0.0,1.0,5.0,9.0,1.0,0.0,55.729682,37.570551
253,253.0,5.0,91375000.0,212.5,114.8,15.8,3.12,5.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,55.7278,37.619558
254,254.0,,532695240.0,399.0,,,1.4,7.0,1.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,55.749603,37.597872
255,255.0,1.0,10900000.0,35.0,19.4,9.5,4.71,5.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0,0.0,55.726198,37.563548
256,256.0,2.0,10900000.0,43.0,32.0,6.0,4.4,7.0,1.0,1.0,0.0,1.0,5.0,9.0,0.0,0.0,55.764384,37.548564
257,257.0,2.0,10950000.0,67.5,50.0,,3.77,9.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,55.768177,37.67343
258,258.0,2.0,10958128.0,56.4,56.4,,4.12,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,55.776294,37.672163
259,259.0,2.0,10987111.0,50.0,29.1,9.0,3.52,8.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,55.783757,37.590982
260,260.0,2.0,10987000.0,48.4,32.0,7.1,3.52,8.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,55.783757,37.590982
261,261.0,1.0,10990000.0,31.0,18.0,6.0,3.33,9.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,55.730112,37.590156
262,262.0,2.0,10999000.0,40.0,25.2,6.0,4.56,5.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,55.72638,37.566701
263,263.0,1.0,11000000.0,38.0,19.0,10.0,3.69,10.0,1.0,0.0,0.0,1.0,14.0,16.0,0.0,0.0,55.787923,37.632224
264,264.0,2.0,11000000.0,43.0,30.0,6.0,4.44,5.0,1.0,1.0,0.0,1.0,6.0,8.0,0.0,0.0,55.730568,37.672289
265,265.0,2.0,11000000.0,47.0,30.0,8.0,3.58,6.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,55.786738,37.633176
266,266.0,1.0,11000000.0,39.0,20.9,8.6,3.45,5.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,55.7249,37.621696
267,267.0,1.0,11000000.0,32.0,19.0,8.0,3.33,9.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,55.730112,37.590156
268,268.0,1.0,11000000.0,31.0,18.0,6.0,2.37,10.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,55.767985,37.586113
269,269.0,1.0,11000000.0,39.0,21.6,7.0,2.2,1.0,1.0,0.0,0.0,1.0,11.0,15.0,0.0,0.0,55.736012,37.618659
270,270.0,2.0,11000000.0,39.3,22.9,7.0,3.51,11.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.770163,37.567321
271,271.0,1.0,11100000.0,38.8,31.8,8.0,4.08,5.0,1.0,1.0,0.0,1.0,7.0,9.0,1.0,0.0,55.774958,37.672971
272,272.0,1.0,11117500.0,47.9,47.9,,4.07,6.0,1.0,0.0,0.0,0.0,5.0,,1.0,0.0,55.775753,37.671938
273,273.0,1.0,11118000.0,43.0,30.0,,2.58,6.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0,0.0,55.774305,37.642132
274,274.0,1.0,11150000.0,28.0,,,2.55,7.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,55.767944,37.582781
275,275.0,1.0,11160000.0,27.9,22.9,8.0,2.2,10.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,55.767514,37.588871
276,276.0,1.0,11160000.0,28.0,,,2.55,10.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,55.767944,37.582781
277,277.0,3.0,11200000.0,60.0,46.0,6.5,4.07,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,55.771028,37.558104
278,278.0,3.0,11200000.0,78.0,43.0,9.0,6.25,7.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,55.777094,37.709731
279,279.0,1.0,11200000.0,30.0,16.0,6.0,1.71,7.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,55.747363,37.594486
280,280.0,3.0,69999999.0,126.6,84.0,17.0,2.47,5.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,55.733695,37.620052
281,281.0,4.0,75338327.0,153.0,1.0,,3.53,7.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,55.759932,37.561392
282,282.0,2.0,21000000.0,73.0,28.0,14.0,2.97,7.0,1.0,1.0,0.0,0.0,3.0,10.0,1.0,0.0,55.751928,37.664211
283,283.0,1.0,11249465.0,38.6,20.0,6.0,3.24,8.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,55.730857,37.643866
284,284.0,4.0,11300000.0,73.0,51.0,9.0,5.22,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,55.774598,37.693696
285,285.0,2.0,11300000.0,44.2,31.0,6.0,2.84,5.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,55.761685,37.573133
286,286.0,2.0,11300000.0,62.0,42.0,8.0,4.55,6.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,55.781681,37.673636
287,287.0,2.0,11368000.0,39.2,,,4.08,5.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0,55.774958,37.672971
288,288.0,3.0,11390000.0,54.0,30.0,,5.03,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,55.754988,37.536886
289,289.0,1.0,11396446.0,56.4,56.4,,4.07,6.0,1.0,0.0,0.0,0.0,3.0,,1.0,0.0,55.775753,37.671938
290,290.0,1.0,11400000.0,43.0,20.0,14.0,4.58,5.0,1.0,1.0,0.0,1.0,9.0,12.0,0.0,0.0,55.771849,37.684793
291,291.0,1.0,11400000.0,35.8,15.1,10.0,3.35,5.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,0.0,55.766116,37.567051
292,292.0,1.0,11400000.0,37.0,15.1,10.2,3.35,6.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,0.0,55.766116,37.567051
293,293.0,1.0,11466800.0,43.6,15.4,15.6,2.58,10.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0,0.0,55.774305,37.642132
294,294.0,1.0,11500000.0,44.5,24.5,10.0,2.17,10.0,1.0,1.0,0.0,1.0,10.0,14.0,0.0,0.0,55.754618,37.582682
295,295.0,2.0,11500000.0,36.3,21.5,7.7,2.7,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,0.0,55.772927,37.586563
296,296.0,2.0,11500000.0,40.0,23.0,6.0,2.84,3.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,55.731926,37.633419
297,297.0,2.0,11500000.0,38.7,23.1,7.0,3.91,5.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,0.0,55.769874,37.674615
298,298.0,2.0,11500000.0,65.7,38.0,10.0,4.46,7.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,55.728373,37.669333
299,299.0,1.0,11500000.0,38.5,15.2,10.7,3.26,7.0,1.0,1.0,0.0,1.0,7.0,12.0,0.0,0.0,55.766552,37.568749
300,300.0,1.0,11500000.0,40.0,19.0,8.0,3.86,1.0,1.0,0.0,0.0,1.0,6.0,17.0,0.0,0.0,55.766709,37.558634
301,301.0,2.0,11530000.0,52.0,36.5,7.0,2.85,5.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,55.773418,37.650325
302,302.0,3.0,11650000.0,56.0,34.0,6.2,4.56,11.0,1.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,55.732377,37.67705
303,303.0,2.0,11700000.0,52.0,34.0,10.0,6.06,15.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0,0.0,55.773363,37.709021
304,304.0,1.0,11720000.0,39.0,17.7,10.0,2.88,9.0,1.0,0.0,0.0,1.0,9.0,16.0,0.0,0.0,55.776006,37.646274
305,305.0,2.0,11750000.0,44.0,28.0,5.5,2.39,2.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,55.759304,37.579601
306,306.0,2.0,11800000.0,53.0,30.0,9.0,3.55,6.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,55.785417,37.596031
307,307.0,2.0,11850000.0,38.7,23.1,6.5,3.91,3.0,1.0,1.0,0.0,1.0,9.0,12.0,0.0,0.0,55.769874,37.674615
308,308.0,2.0,53200000.0,76.0,54.0,9.0,2.42,4.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,55.734238,37.622156
309,309.0,3.0,35000000.0,98.0,52.0,12.5,2.1,6.0,1.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,55.774725,37.617779
310,310.0,3.0,17000000.0,60.1,32.0,19.0,2.41,10.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0,0.0,55.777029,37.62537
311,311.0,2.0,11890000.0,51.0,29.1,9.4,4.94,10.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,55.776846,37.686841
312,312.0,2.0,11900000.0,43.2,28.0,6.0,2.97,8.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0,0.0,55.763797,37.572064
313,313.0,2.0,11900000.0,55.8,37.0,10.0,4.0,13.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,55.758088,37.553496
314,314.0,2.0,11900000.0,52.7,31.5,8.1,4.06,3.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,55.792194,37.622962
315,315.0,2.0,11950000.0,45.0,29.0,6.0,3.64,5.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,55.783934,37.587371
316,316.0,2.0,11980000.0,62.0,33.0,10.0,4.08,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,55.74562,37.679862
317,317.0,1.0,12000000.0,40.0,19.0,10.0,3.75,2.0,1.0,1.0,0.0,1.0,5.0,17.0,0.0,0.0,55.765463,37.559847
318,318.0,1.0,12000000.0,45.0,22.0,12.0,4.05,3.0,1.0,0.0,0.0,1.0,15.0,18.0,0.0,0.0,55.782668,37.661033
319,319.0,3.0,12000000.0,55.0,45.0,6.4,4.24,3.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,55.733112,37.671669
320,320.0,2.0,12000000.0,41.7,24.9,6.5,4.61,10.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0,0.0,55.722639,37.573061
321,321.0,1.0,12000000.0,38.0,21.0,7.0,2.2,1.0,1.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,55.736012,37.618659
322,322.0,3.0,12000000.0,60.0,35.0,15.0,4.24,,,0.0,0.0,1.0,5.0,9.0,0.0,0.0,55.735236,37.674292
323,323.0,1.0,12000000.0,37.8,14.2,8.1,2.56,4.0,1.0,1.0,0.0,1.0,2.0,14.0,0.0,0.0,55.764156,37.579133
324,324.0,2.0,12000000.0,35.0,25.0,6.0,2.86,4.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,55.773165,37.583463
325,325.0,2.0,12000000.0,60.7,36.0,6.7,4.83,8.0,1.0,0.0,0.0,1.0,5.0,16.0,0.0,0.0,55.775368,37.68624
326,326.0,3.0,12000000.0,51.5,33.2,6.0,4.26,8.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,55.73408,37.673349
327,327.0,3.0,12000000.0,64.0,40.0,6.3,3.99,5.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,55.789345,37.639931
328,328.0,2.0,11999999.0,49.2,32.0,8.0,3.76,7.0,1.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,55.78812,37.635323
329,329.0,2.0,12000000.0,42.9,32.5,5.0,1.92,6.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,55.761092,37.58809
330,330.0,2.0,12000000.0,43.0,33.0,6.0,1.92,5.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,55.761092,37.58809
331,331.0,3.0,12050000.0,64.0,40.0,6.3,3.99,7.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,55.789345,37.639931
332,332.0,3.0,12050000.0,64.0,40.0,6.3,3.99,6.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,55.789345,37.639931
333,333.0,1.0,12055800.0,42.6,15.4,14.6,2.58,10.0,1.0,1.0,0.0,1.0,8.0,19.0,1.0,0.0,55.774305,37.642132
334,334.0,2.0,12100000.0,54.6,37.0,12.0,4.03,5.0,1.0,1.0,0.0,1.0,7.0,9.0,0.0,0.0,55.791283,37.630535
335,335.0,1.0,12149427.0,38.6,,,3.24,8.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,0.0,55.730857,37.643866
336,336.0,5.0,137500000.0,321.8,,,3.12,5.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,55.7278,37.619558
337,337.0,5.0,52464643.0,146.3,81.0,15.0,3.24,15.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,55.782906,37.598232
338,338.0,3.0,91681800.0,105.2,75.7,6.3,2.33,3.0,1.0,1.0,0.0,1.0,11.0,12.0,1.0,0.0,55.770973,37.591557
339,339.0,1.0,12149427.0,38.6,,,3.24,8.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,55.730857,37.643866
340,340.0,1.0,12149400.0,38.6,31.7,8.0,3.18,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,55.731551,37.644261
341,341.0,1.0,12149427.0,38.6,,,3.24,8.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,55.730857,37.643866
342,342.0,1.0,12177741.0,38.7,,,3.2,5.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,0.0,55.731075,37.64348
343,343.0,1.0,12177740.0,38.7,,,3.24,8.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,55.730857,37.643866
344,344.0,3.0,12200000.0,60.0,43.0,6.0,4.24,10.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,55.735236,37.674292
345,345.0,2.0,12200000.0,36.0,28.0,5.0,2.62,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,55.744526,37.580652
346,346.0,2.0,12200000.0,45.0,30.0,6.0,3.22,15.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,0.0,55.769433,37.571938
347,347.0,1.0,12240000.0,30.6,,,2.55,12.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,55.767944,37.582781
348,348.0,3.0,12250000.0,60.0,43.0,6.0,4.24,7.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,55.735236,37.674292
349,349.0,2.0,12250000.0,51.0,30.0,9.5,3.33,7.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,55.727501,37.634712
350,350.0,1.0,12300000.0,36.0,19.0,10.0,3.23,5.0,1.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,55.765367,37.665983
351,351.0,3.0,12300000.0,51.5,33.2,6.0,4.26,10.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,55.73408,37.673349
352,352.0,2.0,12300000.0,50.5,31.0,9.6,3.77,7.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,55.744059,37.673735
353,353.0,3.0,12312000.0,64.0,43.0,8.0,2.58,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,0.0,55.774305,37.642132
354,354.0,3.0,12350000.0,55.5,42.0,6.0,2.06,8.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,55.769828,37.638773
355,355.0,3.0,12357700.0,64.7,45.7,,4.41,,,1.0,0.0,1.0,6.0,19.0,1.0,0.0,55.745617,37.685364
356,356.0,1.0,12393120.0,38.6,,,3.24,8.0,1.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,55.730857,37.643866
357,357.0,2.0,12400000.0,38.0,25.0,6.0,2.34,10.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,55.767392,37.586095
358,358.0,1.0,12450000.0,38.0,21.0,8.0,3.16,10.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,55.739732,37.575702
359,359.0,1.0,12480000.0,47.0,22.0,10.0,3.2,7.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0,0.0,55.771479,37.660215
360,360.0,3.0,12490000.0,56.0,45.4,6.0,3.08,3.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,55.72815,37.61945
361,361.0,2.0,12500000.0,53.0,35.0,10.0,3.41,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,55.757962,37.562937
362,362.0,2.0,12500000.0,56.0,30.0,9.0,5.88,12.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,55.774781,37.704987
363,363.0,1.0,12500000.0,40.1,23.1,8.0,2.92,2.0,1.0,1.0,0.0,1.0,5.0,9.0,0.0,0.0,55.738348,37.652202
